id;airlo_package_id;name;country_code;country_name;data_amount;validity_days;price_usd;features;is_popular;created_at;updated_at;operator_name;operator_image_url;country_image_url;package_type;coverages
ee81103e-9b35-4765-8717-cb923a01a9ca;bermy-mobile-in-30days-3gb;3 GB - 30 Days;BM;Bermuda;3 GB;30;19.0;"{""activation"":""Instant"",""coverage"":""Bermuda"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Bermy Mobile;https://cdn.airalo.com/images/6ff74e41-9643-4874-891d-2447fb801c1a.png;https://cdn.airalo.com/images/5a1fff50-c72c-4223-99e0-03361c89ff8b.png;local;"[{""code"":""BM"",""name"":""BM""}]"
db3f48cb-3acb-47a0-857a-e48f80c7fa95;bermy-mobile-in-30days-5gb;5 GB - 30 Days;BM;Bermuda;5 GB;30;29.0;"{""activation"":""Instant"",""coverage"":""Bermuda"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Bermy Mobile;https://cdn.airalo.com/images/6ff74e41-9643-4874-891d-2447fb801c1a.png;https://cdn.airalo.com/images/5a1fff50-c72c-4223-99e0-03361c89ff8b.png;local;"[{""code"":""BM"",""name"":""BM""}]"
12e5751d-c1a3-4f55-be5b-f7eee2b3c863;wa-mobile-7days-1gb;1 GB - 7 Days;BO;Bolivia;1 GB;7;10.17;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/9ef69147-26f3-4a0f-85be-22dd8a1bdcbf.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
67c5ac41-248b-4c5c-af29-d44605443cef;wa-mobile-15days-2gb;2 GB - 15 Days;BO;Bolivia;2 GB;15;20.17;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/9ef69147-26f3-4a0f-85be-22dd8a1bdcbf.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
fdda565c-c493-4be7-8068-4daaeb5e95fe;wa-mobile-30days-3gb;3 GB - 30 Days;BO;Bolivia;3 GB;30;30.0;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/9ef69147-26f3-4a0f-85be-22dd8a1bdcbf.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
d762b61e-5ff3-4f98-90dd-443e9b70705c;wa-mobile-30days-5gb;5 GB - 30 Days;BO;Bolivia;5 GB;30;29.0;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/9ef69147-26f3-4a0f-85be-22dd8a1bdcbf.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
e9effaef-cc6a-4ebc-b3dd-f03f0f1e37ac;wa-mobile-30days-10gb;10 GB - 30 Days;BO;Bolivia;10 GB;30;39.0;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/9ef69147-26f3-4a0f-85be-22dd8a1bdcbf.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
b99600ae-5d62-41b1-828d-637098a6f616;wa-mobile-3days-unlimited;Unlimited - 3 Days;BO;Bolivia;Unlimited;3;25.5;"{""activation"":""Instant"",""coverage"":""Bolivia"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;WA Mobile;https://cdn.airalo.com/images/bee99e5f-dee1-4fcd-9197-8c8beb4ddef7.png;https://cdn.airalo.com/images/80ff0845-9d41-412f-b45f-a06aaf2f0cb6.png;local;"[{""code"":""BO"",""name"":""BO""}]"
825b9657-86df-423c-8c43-d9feaf928c2e;barbnet-7days-1gb;1 GB - 7 Days;BB;Barbados;1 GB;7;9.5;"{""activation"":""Instant"",""coverage"":""Barbados"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Barbnet;https://cdn.airalo.com/images/69640249-da13-4e7e-8a58-c985fcac7c6b.png;https://cdn.airalo.com/images/03290cb0-4f47-4f03-9f4f-4658ef4ad669.png;local;"[{""code"":""BB"",""name"":""BB""}]"
bd5a85aa-23ba-47c5-950b-ecd31cdc7989;barbnet-15days-2gb;2 GB - 15 Days;BB;Barbados;2 GB;15;18.83;"{""activation"":""Instant"",""coverage"":""Barbados"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Barbnet;https://cdn.airalo.com/images/69640249-da13-4e7e-8a58-c985fcac7c6b.png;https://cdn.airalo.com/images/03290cb0-4f47-4f03-9f4f-4658ef4ad669.png;local;"[{""code"":""BB"",""name"":""BB""}]"
a6b0a14e-fd13-4c9f-967c-ae099fd5f6e8;barbnet-30days-3gb;3 GB - 30 Days;BB;Barbados;3 GB;30;27.83;"{""activation"":""Instant"",""coverage"":""Barbados"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Barbnet;https://cdn.airalo.com/images/69640249-da13-4e7e-8a58-c985fcac7c6b.png;https://cdn.airalo.com/images/03290cb0-4f47-4f03-9f4f-4658ef4ad669.png;local;"[{""code"":""BB"",""name"":""BB""}]"
119db0f1-1267-4447-a2a5-9de5e38191cd;barbnet-30days-5gb;5 GB - 30 Days;BB;Barbados;5 GB;30;45.83;"{""activation"":""Instant"",""coverage"":""Barbados"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Barbnet;https://cdn.airalo.com/images/69640249-da13-4e7e-8a58-c985fcac7c6b.png;https://cdn.airalo.com/images/03290cb0-4f47-4f03-9f4f-4658ef4ad669.png;local;"[{""code"":""BB"",""name"":""BB""}]"
936473f9-a787-4c81-8da7-76845ad17d05;muara-mobile-7days-1gb;1 GB - 7 Days;BN;Brunei;1 GB;7;9.0;"{""activation"":""Instant"",""coverage"":""Brunei"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Muara Mobile;https://cdn.airalo.com/images/7aadcf9d-400f-4a26-a12d-7d8c467176ed.png;https://cdn.airalo.com/images/0c497969-6f86-4740-afe7-74ff42b84313.png;local;"[{""code"":""BN"",""name"":""BN""}]"
2df03590-4ae3-41eb-b078-454246c4cc78;muara-mobile-30days-3gb;3 GB - 30 Days;BN;Brunei;3 GB;30;25.83;"{""activation"":""Instant"",""coverage"":""Brunei"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Muara Mobile;https://cdn.airalo.com/images/7aadcf9d-400f-4a26-a12d-7d8c467176ed.png;https://cdn.airalo.com/images/0c497969-6f86-4740-afe7-74ff42b84313.png;local;"[{""code"":""BN"",""name"":""BN""}]"
f8823fa1-44e3-445a-b086-b2c000a0acd8;chinko-in-7days-1gb;1 GB - 7 Days;CF;Central African Republic;1 GB;7;9.0;"{""activation"":""Instant"",""coverage"":""Central African Republic"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Chinko;https://cdn.airalo.com/images/3e2a9cf5-0c91-48c9-86ac-d8ba72d381f2.png;https://cdn.airalo.com/images/6f5a686c-c583-4a38-bc6b-d96d437176ca.png;local;"[{""code"":""CF"",""name"":""CF""}]"
acc53379-ef7b-45f8-b459-d108ba0015de;chinko-in-15days-2gb;2 GB - 15 Days;CF;Central African Republic;2 GB;15;17.0;"{""activation"":""Instant"",""coverage"":""Central African Republic"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Chinko;https://cdn.airalo.com/images/3e2a9cf5-0c91-48c9-86ac-d8ba72d381f2.png;https://cdn.airalo.com/images/6f5a686c-c583-4a38-bc6b-d96d437176ca.png;local;"[{""code"":""CF"",""name"":""CF""}]"
e0b1a7e2-65cb-4e2e-861f-7b6efa5f0da7;kamtok-telecom-30days-10gb;10 GB - 30 Days;CM;Cameroon;10 GB;30;57.5;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";False;2025-11-06 22:14:22.038794+00;2025-11-11 07:00:14.058079+00;;;;local;
064debd2-dc38-4280-a8c2-529d4d942d99;chinko-in-30days-3gb;3 GB - 30 Days;CF;Central African Republic;3 GB;30;24.5;"{""activation"":""Instant"",""coverage"":""Central African Republic"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Chinko;https://cdn.airalo.com/images/3e2a9cf5-0c91-48c9-86ac-d8ba72d381f2.png;https://cdn.airalo.com/images/6f5a686c-c583-4a38-bc6b-d96d437176ca.png;local;"[{""code"":""CF"",""name"":""CF""}]"
3cf0c601-f31e-43fb-a242-cfa807f702a7;chinko-in-30days-5gb;5 GB - 30 Days;CF;Central African Republic;5 GB;30;38.0;"{""activation"":""Instant"",""coverage"":""Central African Republic"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Chinko;https://cdn.airalo.com/images/3e2a9cf5-0c91-48c9-86ac-d8ba72d381f2.png;https://cdn.airalo.com/images/6f5a686c-c583-4a38-bc6b-d96d437176ca.png;local;"[{""code"":""CF"",""name"":""CF""}]"
0cfe518d-2552-479c-8c1e-b6528ad564fc;pilatus-mobile-15days-2gb;2 GB - 15 Days;CH;Switzerland;2 GB;15;7.5;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/80e763ff-891a-4b30-b54c-7cc09645802b.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
070e3564-e672-46d7-b7d1-670901c69556;pilatus-mobile-in-30days-3gb;3 GB - 30 Days;CH;Switzerland;3 GB;30;9.5;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/80e763ff-891a-4b30-b54c-7cc09645802b.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
9f7a51f3-8ab5-441c-be4b-3806e91ca0dc;pilatus-mobile-in-30days-5gb;5 GB - 30 Days;CH;Switzerland;5 GB;30;14.0;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/80e763ff-891a-4b30-b54c-7cc09645802b.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
b25bba11-7636-4d8c-8a02-a53a623f2d9a;pilatus-mobile-in-30days-10gb;10 GB - 30 Days;CH;Switzerland;10 GB;30;23.0;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/80e763ff-891a-4b30-b54c-7cc09645802b.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
4b6824af-c1e7-433e-89ca-f497dc34a9dc;pilatus-mobile-in-30days-20gb;20 GB - 30 Days;CH;Switzerland;20 GB;30;36.0;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/80e763ff-891a-4b30-b54c-7cc09645802b.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
1f7185c0-5bdb-4e2a-afc7-af9f92ff592d;pilatus-mobile-in-3days-unlimited;Unlimited - 3 Days;CH;Switzerland;Unlimited;3;14.5;"{""activation"":""Instant"",""coverage"":""Switzerland"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Pilatus Mobile;https://cdn.airalo.com/images/6d6cbb31-39a6-4c17-8815-ce3a11865793.png;https://cdn.airalo.com/images/4d764558-3365-4757-8360-a5cd7cfa4ab7.png;local;"[{""code"":""CH"",""name"":""CH""}]"
e74c98ce-2d99-4cd3-854f-47489f3bb054;altoque-30days-10gb;10 GB - 30 Days;CL;Chile;10 GB;30;28.0;"{""activation"":""Instant"",""coverage"":""Chile"",""speed"":""4G/5G""}";True;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Altoque;https://cdn.airalo.com/images/043e1e03-951b-4a54-8653-b9b92f6e3ddc.png;https://cdn.airalo.com/images/3d52aec7-4b3c-4342-bfd1-17533eb6cd1f.png;local;"[{""code"":""CL"",""name"":""CL""}]"
b1dd5ffe-23c5-44c5-be75-48210458f960;altoque-30days-20gb;20 GB - 30 Days;CL;Chile;20 GB;30;48.0;"{""activation"":""Instant"",""coverage"":""Chile"",""speed"":""4G/5G""}";False;2025-11-06 21:01:03.853357+00;2025-12-02 14:08:51.508492+00;Altoque;https://cdn.airalo.com/images/043e1e03-951b-4a54-8653-b9b92f6e3ddc.png;https://cdn.airalo.com/images/3d52aec7-4b3c-4342-bfd1-17533eb6cd1f.png;local;"[{""code"":""CL"",""name"":""CL""}]"
c22905a4-970f-4037-8abd-d50b8b9e009f;nouchi-mobile-in-7days-1gb;1 GB - 7 Days;CI;Côte d'Ivoire;1 GB;7;9.0;"{""activation"":""Instant"",""coverage"":""Côte d'Ivoire"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Nouchi! Mobile;https://cdn.airalo.com/images/29ae91fb-cdc1-43e7-9063-821d2aeca31b.png;https://cdn.airalo.com/images/d6edbfb7-4675-4f5d-bc14-ec597f0d72bb.png;local;"[{""code"":""CI"",""name"":""CI""}]"
9924e8af-8811-41c5-9ebd-5e9dc25337f3;nouchi-mobile-in-30days-3gb;3 GB - 30 Days;CI;Côte d'Ivoire;3 GB;30;20.5;"{""activation"":""Instant"",""coverage"":""Côte d'Ivoire"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Nouchi! Mobile;https://cdn.airalo.com/images/29ae91fb-cdc1-43e7-9063-821d2aeca31b.png;https://cdn.airalo.com/images/d6edbfb7-4675-4f5d-bc14-ec597f0d72bb.png;local;"[{""code"":""CI"",""name"":""CI""}]"
2ed3be50-7002-41a0-bc81-070f3e92de47;nouchi-mobile-in-30days-5gb;5 GB - 30 Days;CI;Côte d'Ivoire;5 GB;30;32.0;"{""activation"":""Instant"",""coverage"":""Côte d'Ivoire"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Nouchi! Mobile;https://cdn.airalo.com/images/29ae91fb-cdc1-43e7-9063-821d2aeca31b.png;https://cdn.airalo.com/images/d6edbfb7-4675-4f5d-bc14-ec597f0d72bb.png;local;"[{""code"":""CI"",""name"":""CI""}]"
95c99264-711b-438c-ba8a-100cd02f9ef2;kamtok-telecom-in-7days-1gb;1 GB - 7 Days;CM;Cameroon;1 GB;7;5.5;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Kamtok Telecom;https://cdn.airalo.com/images/f739c075-d235-4045-acbc-d48b3c68ebda.png;https://cdn.airalo.com/images/ab68b1ad-8b45-43cd-b988-5620766ccb18.png;local;"[{""code"":""CM"",""name"":""CM""}]"
51f44f93-2ae0-4d0c-9318-df24c0938ceb;kamtok-telecom-in-15days-2gb;2 GB - 15 Days;CM;Cameroon;2 GB;15;10.5;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Kamtok Telecom;https://cdn.airalo.com/images/f739c075-d235-4045-acbc-d48b3c68ebda.png;https://cdn.airalo.com/images/ab68b1ad-8b45-43cd-b988-5620766ccb18.png;local;"[{""code"":""CM"",""name"":""CM""}]"
08f66706-0c9b-4943-8f62-7014d18a9d55;vaina-communications-30days-3gb;3 GB - 30 Days;DM;Dominica;3 GB;30;27.83;"{""activation"":""Instant"",""coverage"":""Dominica"",""speed"":""4G/5G""}";True;2025-11-06 22:14:22.038794+00;2025-11-11 07:00:14.058079+00;;;;local;
16350e13-ea48-41a5-ab8b-e385e2e07938;acuntel-30days-5gb;5 GB - 30 Days;DO;Dominican Republic;5 GB;30;26.0;"{""activation"":""Instant"",""coverage"":""Dominican Republic"",""speed"":""4G/5G""}";True;2025-11-06 22:14:22.038794+00;2025-11-11 07:00:14.058079+00;;;;local;
03c27d85-7dd6-45ab-9cfe-1c626179a8e7;kamtok-telecom-in-30days-3gb;3 GB - 30 Days;CM;Cameroon;3 GB;30;15.0;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Kamtok Telecom;https://cdn.airalo.com/images/f739c075-d235-4045-acbc-d48b3c68ebda.png;https://cdn.airalo.com/images/ab68b1ad-8b45-43cd-b988-5620766ccb18.png;local;"[{""code"":""CM"",""name"":""CM""}]"
478a586f-af23-477f-a2f5-2d8b51e02a91;kamtok-telecom-in-30days-5gb;5 GB - 30 Days;CM;Cameroon;5 GB;30;24.5;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Kamtok Telecom;https://cdn.airalo.com/images/f739c075-d235-4045-acbc-d48b3c68ebda.png;https://cdn.airalo.com/images/ab68b1ad-8b45-43cd-b988-5620766ccb18.png;local;"[{""code"":""CM"",""name"":""CM""}]"
b3bde829-1018-4948-bb04-0169332a1020;kamtok-telecom-in-30days-10gb;10 GB - 30 Days;CM;Cameroon;10 GB;30;44.5;"{""activation"":""Instant"",""coverage"":""Cameroon"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Kamtok Telecom;https://cdn.airalo.com/images/f739c075-d235-4045-acbc-d48b3c68ebda.png;https://cdn.airalo.com/images/ab68b1ad-8b45-43cd-b988-5620766ccb18.png;local;"[{""code"":""CM"",""name"":""CM""}]"
0578d22c-5de6-475d-82cf-10fa33aec7be;pondu-mobile-in-7days-1gb;1 GB - 7 Days;CD;Democratic Republic Of The Congo;1 GB;7;7.5;"{""activation"":""Instant"",""coverage"":""Democratic Republic Of The Congo"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Pondu Mobile;https://cdn.airalo.com/images/857c7d18-5121-4c6b-9506-91c3109d56dc.jpg;https://cdn.airalo.com/images/f41904d5-1ea6-446d-b16c-f50c34e2a296.png;local;"[{""code"":""CD"",""name"":""CD""}]"
769e51af-812f-4cf9-ae5d-e89885324874;pondu-mobile-in-15days-2gb;2 GB - 15 Days;CD;Democratic Republic Of The Congo;2 GB;15;12.5;"{""activation"":""Instant"",""coverage"":""Democratic Republic Of The Congo"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Pondu Mobile;https://cdn.airalo.com/images/857c7d18-5121-4c6b-9506-91c3109d56dc.jpg;https://cdn.airalo.com/images/f41904d5-1ea6-446d-b16c-f50c34e2a296.png;local;"[{""code"":""CD"",""name"":""CD""}]"
e8333ed5-f953-4c09-a1e3-694668e883bd;pondu-mobile-in-30days-3gb;3 GB - 30 Days;CD;Democratic Republic Of The Congo;3 GB;30;16.5;"{""activation"":""Instant"",""coverage"":""Democratic Republic Of The Congo"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Pondu Mobile;https://cdn.airalo.com/images/857c7d18-5121-4c6b-9506-91c3109d56dc.jpg;https://cdn.airalo.com/images/f41904d5-1ea6-446d-b16c-f50c34e2a296.png;local;"[{""code"":""CD"",""name"":""CD""}]"
d0ea7cd2-d5c4-4cad-99a1-b8e6d27667da;pondu-mobile-in-30days-5gb;5 GB - 30 Days;CD;Democratic Republic Of The Congo;5 GB;30;25.0;"{""activation"":""Instant"",""coverage"":""Democratic Republic Of The Congo"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Pondu Mobile;https://cdn.airalo.com/images/857c7d18-5121-4c6b-9506-91c3109d56dc.jpg;https://cdn.airalo.com/images/f41904d5-1ea6-446d-b16c-f50c34e2a296.png;local;"[{""code"":""CD"",""name"":""CD""}]"
8ca7c4d3-7bff-49bb-9dc4-73698e34815b;pondu-mobile-in-30days-10gb;10 GB - 30 Days;CD;Democratic Republic Of The Congo;10 GB;30;45.0;"{""activation"":""Instant"",""coverage"":""Democratic Republic Of The Congo"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Pondu Mobile;https://cdn.airalo.com/images/857c7d18-5121-4c6b-9506-91c3109d56dc.jpg;https://cdn.airalo.com/images/f41904d5-1ea6-446d-b16c-f50c34e2a296.png;local;"[{""code"":""CD"",""name"":""CD""}]"
a17f8fcd-63d0-4b0b-b987-c82c59f57efa;sanghatel-30days-3gb;3 GB - 30 Days;CG;Republic of the Congo;3 GB;30;27.5;"{""activation"":""Instant"",""coverage"":""Republic of the Congo"",""speed"":""4G/5G""}";True;2025-11-06 22:14:22.038794+00;2025-12-02 14:08:51.508492+00;Sanghatel;https://cdn.airalo.com/images/04b968c8-e968-4526-acff-b80df518b2c4.png;https://cdn.airalo.com/images/3fa82f40-0e7f-4a4e-bca3-a1f800cdcb8c.png;local;"[{""code"":""CG"",""name"":""CG""}]"
1e1f104e-95c3-40f0-9845-94a595209411;fogotel-in-7days-1gb;1 GB - 7 Days;CV;Cape Verde;1 GB;7;9.5;"{""activation"":""Instant"",""coverage"":""Cape Verde"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Fogotel;https://cdn.airalo.com/images/c78e951c-ce9c-43f9-ace6-c4a44513665a.png;https://cdn.airalo.com/images/57a9f150-85e9-4610-86d1-346efcc73c4c.png;local;"[{""code"":""CV"",""name"":""CV""}]"
b1e97693-d296-4dc6-9eab-ca7658c5c770;hot-telecom-in-7days-1gb;1 GB - 7 Days;CR;Costa Rica;1 GB;7;9.5;"{""activation"":""Instant"",""coverage"":""Costa Rica"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Hot Telecom;https://cdn.airalo.com/images/4303fccf-bd22-4e83-a15a-8ec6683b9477.jpg;https://cdn.airalo.com/images/808f124e-27dc-428e-a529-3d5383290c85.png;local;"[{""code"":""CR"",""name"":""CR""}]"
62d257cb-d4f5-45a5-bcaf-113c38af3ecb;hot-telecom-in-15days-2gb;2 GB - 15 Days;CR;Costa Rica;2 GB;15;15.0;"{""activation"":""Instant"",""coverage"":""Costa Rica"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Hot Telecom;https://cdn.airalo.com/images/4303fccf-bd22-4e83-a15a-8ec6683b9477.jpg;https://cdn.airalo.com/images/808f124e-27dc-428e-a529-3d5383290c85.png;local;"[{""code"":""CR"",""name"":""CR""}]"
801395c4-9321-430d-a4f5-9c2cbb507945;hot-telecom-in-30days-3gb;3 GB - 30 Days;CR;Costa Rica;3 GB;30;17.0;"{""activation"":""Instant"",""coverage"":""Costa Rica"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Hot Telecom;https://cdn.airalo.com/images/4303fccf-bd22-4e83-a15a-8ec6683b9477.jpg;https://cdn.airalo.com/images/808f124e-27dc-428e-a529-3d5383290c85.png;local;"[{""code"":""CR"",""name"":""CR""}]"
b6a3182e-337f-4a93-b04b-549c9c2cdf23;dushi-mobile-in-7days-1gb;1 GB - 7 Days;CW;Curaçao;1 GB;7;8.0;"{""activation"":""Instant"",""coverage"":""Curaçao"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Dushi Mobile;https://cdn.airalo.com/images/7b008aa1-5e41-4e8a-b523-a7a5d130dad0.png;https://cdn.airalo.com/images/b627befc-23ce-47fa-8ca5-158c1b1c5595.png;local;"[{""code"":""CW"",""name"":""CW""}]"
9242bb94-9def-4919-91fa-b89585e09185;dushi-mobile-in-15days-2gb;2 GB - 15 Days;CW;Curaçao;2 GB;15;15.0;"{""activation"":""Instant"",""coverage"":""Curaçao"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Dushi Mobile;https://cdn.airalo.com/images/7b008aa1-5e41-4e8a-b523-a7a5d130dad0.png;https://cdn.airalo.com/images/b627befc-23ce-47fa-8ca5-158c1b1c5595.png;local;"[{""code"":""CW"",""name"":""CW""}]"
72283921-a6de-4a4a-9441-335f3c54e788;dushi-mobile-in-30days-3gb;3 GB - 30 Days;CW;Curaçao;3 GB;30;21.0;"{""activation"":""Instant"",""coverage"":""Curaçao"",""speed"":""4G/5G""}";True;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Dushi Mobile;https://cdn.airalo.com/images/7b008aa1-5e41-4e8a-b523-a7a5d130dad0.png;https://cdn.airalo.com/images/b627befc-23ce-47fa-8ca5-158c1b1c5595.png;local;"[{""code"":""CW"",""name"":""CW""}]"
ce5a4a42-b3a8-4f63-8075-5d248fe9ab69;dushi-mobile-in-30days-5gb;5 GB - 30 Days;CW;Curaçao;5 GB;30;32.5;"{""activation"":""Instant"",""coverage"":""Curaçao"",""speed"":""4G/5G""}";False;2025-12-02 14:08:51.508492+00;2025-12-02 14:08:51.508492+00;Dushi Mobile;https://cdn.airalo.com/images/7b008aa1-5e41-4e8a-b523-a7a5d130dad0.png;https://cdn.airalo.com/images/b627befc-23ce-47fa-8ca5-158c1b1c5595.png;local;"[{""code"":""CW"",""name"":""CW""}]"
